comment_text,id,identity_hate,insult,obscene,set,severe_toxic,threat,toxic,toxicity
nigel  per wiki standards when to use and external link is it proper in the context of the article  useful  tasteful  informative  factual  etc is it a functional link  and likely to continue being a functional link each link should be considered on its merits  using the following guidelines  as the number of external links in an article grows longer  assessment should become stricter  when in doubt about the appropriateness of adding new links  make a suggestion on the article s talkpage and discuss with other editors i generally avoid external links except when it takes me directly to the home page of the aircraft in question this link does take me directly to nasm s page on this particular p that makes this external link appropiate agree that this page does need more references ,01c2be4ae0b5023c,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
 edit request from maksudfsa march just a minor edit  i ve added azerbaijanis to the list that describes turks  in the first paragraph  as we are the second largest turkic ethnic group  the turks  or turkics  are peoples residing in northern  central and western asia  mongolia  southern siberia and northwestern china and parts of eastern europe  they speak languages belonging to the turkic language family turkic people  encyclop  dia britannica  online academic edition they share  to varying degrees  certain cultural traits and historical backgrounds  the term turkic represents a broad ethno linguistic group of people including existing societies such as the  azerbaijanis  chuvashes  kazakhs  tatars  kyrgyzs  turkish  turkmen  uyghur  uzbeks  bashkirs  qashqai  gagauzs  yakuts  crimean karaites  krymchaks  karakalpaks  karachays  nogais and as well as past civilizations such as the  kumans  kipchaks  avars  turgeshs  seljuks  khazars  ottomans  mamluks  timurids  and possibly the xiongnu and huns timur the columbia encyclopedia  sixth edition columbia university press encyclopaedia britannica article  consolidation expansion of the indo timurids  online edition ,01c48981f6492729,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
nobody cares seriously it s just self referential trivia  guy ,01c5b540f3fcfbff,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
i understand what i see  i do not see scholarship  i see stealing grasping greed  it s animalistic  try this in any culture switch to math  you wil like it  no levantian in math  amanbir ,01c5f2ccb8b1f97c,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
i guess u don t know greek cuz it took u forever to  trans late second if u read carefully does not say anything about u  ,01c6315ba6be96b8,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
you have never met or been photographed with keith wigdor  whoever you are  i am asking you to not interfere with the article about keith wigdor you have no resources or connections to him  unless you are somehow being deceptive so really you are not any sort of expert on this artist dec utc ,01c75507e0b0c86f,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
 holocaust denial if there is no actual proof that jeff rense advocates holocaust denial  then the category holocaust deniers should be removed  ,01c78f7b48cb8057,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
wikipedia administrators are defending a mass murdering psychopath ,01c7c962932560ee,0.0,0.0,0.0,train,0.0,0.0,1.0,1.0
censorship it s my understanding that you re supposed to warn someone before asking the administrators to block them so consider this a warning don t delete my comments again ,01c7d4ac6779be3b,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
april your attitude and comments to  are not appreciated please remain civil ,01c8c25848a6fa4f,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
request for help request for help hi again cat  as perviously i have noticed a strong anti greek bias on several articles related to macedonia  i ve had issues with both furper and beam  who seem to be admins that heavily favour fyrom  i ve officially complained on the notice board about their threats to block  edit behavior and unusually close relationships with obvious fyrom pov members of wikipedia  specifically balkanfever http en wikipedia org wiki wikipedia administrators noticeboard this anon apparently user crossthets c is an apparent pov pusher  c evidence below  as i said verbatim on politis talk page this is a difficult battle because so far i am alone at the moment  i am a newbie  and as i said to one of the admins on notice board  i feel like someone reporting a bad cop at a policeman s ball however  i still plan to follow up soon with a precise listing of what i perceive as non npov behavior by these admins  i noticed while researching this issue you ve also have problems with them  would it be possible to list any problems on your talk page here so i can add them to my report to show i am not alone  furthermore  since you have been around longer you probably know more greeks than me around here  would it be possible to also contact them to ask them if they ve also had problems with those two  and  if so  add those incidents to your list and perhaps get them to contact others where one person could be bullied with threats of blocking  the concerns of many will be taken much more seriously  i will check back here in a couple of days  have courage  regards ,01c92b57404dee7b,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
  i am certain that it was injury and not sickness  regardless of how it occurred,01cb638c9224954b,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
i told you i won t comment on it again  what more do you want ,01cb9ca6df78b63d,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
 wikipedia articles for deletion cheongye kwan your post at the above afd on a new martial art bothers me  this was the version at the time  that you based your post on  you posted i just read the article  and to be quite honest  feel that it does satisfy wikipedia s guidelines  it is reliably sourced  since i believe the notability of the article is satisfied  it now has independent sources  and to refute the argument posed by wayne  it is determined by the phillip rhee source that the martial arts is not localised please consider the concerns this post raises  simple matters like references  notability and noobie basics of afds should be routine for any moderately experienced user  and bread and butter for any admin  in fact a cursory check shows that almost everything you stated was i don t have a word for it  unreal is close the eleven independent sources that you stated established notability and non localization at the time  were three references from coates  robinson  shaw certainly before the topic even existed and all related to a passing piece of news about its founder being on the team of a completely different sport in any event two references from  st half davies  white almost certainly identical and identically irrelevant to the topic s notability the promoter s personal page on his local town website  almost certainly self published  official village website a casual interview in a non notable and possibly non reliable university magazine  apparently  of the promoter s travels to see experts in a different sport  with tangential tiny sentence  mention that he d discussed his new sport with them too  the lau philip la interview entries marked reference and support of written reference chris  cook  rhee obviously a request by the founder to a friend colleague write a letter of support  that was never published anyway and isn t cited so you can t have read it  not that it was even possibly valid evidence a short writeup of a local information kind  on the award of the first black belts by the school  in its local paper in brief of the were before the sport existed and were not even remotely to do with the topic itself much less sourced material on it or substantial coverage  they had precisely zero coverage were claims of personal i think  is a great guy letters of support  evidently solicited and or written on request  with zero evidence of verifiable existence  and certainly in no way reliably sourced or independent was self written was the briefest of non mentions in a non reliable source  pretty much i discussed the topic with them in a college magazine interview is local press coverage of his courses that s not even news for a day or evidence of anything beyond a course by this name is taught twice weekly in our local village hall your assessment of these  at afd  was it is reliably sourced style border  c c c  solid  px width there is barely one reliable source in all of those that the sport even exists in the first place a local newspaper mention that it meets in a village hall on tuesdays and fridays and just awarded its first black belts  probably via self promotional input  there is zero reliable sourcing for any of the rest  that the cited pages are evidence of notability style border  c c c  solid  px width they don t mention it  or even date from a time the topic existed  nor are online versions provided  how on earth could they reliably evidence it that the sources are independent style border  c c c  solid  px width are claims that please support me letters exist  they are even stated to be personal references unpublished and uncited is his own clearly self written web page on a local village web host that the cites show it is non localized style border  c c c  solid  px width the page doesn t list a link so you can t have checked the cite  yet you say the citation proves it  the reference openly stated cambridge university and bristol taekwando a big indication of its actual source  when a link was provided on request  it turns out it ,01cbab2392e63259,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
